,id,iscrowd,image_id,category_id,XMin,XMax,YMin,YMax,area,width,height,ImageID
627,193,0,1026,1,166.80389768574906,306.5213154689403,338.68209500609015,529.6881851400731,3105.9622070467603,728,726,33.jpg
628,194,0,1026,1,399.3714981729598,555.0060901339829,175.08891595615103,364.326431181486,5091.369569506911,728,726,33.jpg
629,195,0,1026,1,212.78684531059682,281.76126674786843,328.0706455542022,413.84652862362975,1782.8786082745764,728,726,33.jpg
630,196,0,1026,1,268.4969549330085,351.61997563946403,421.80511571254567,515.5395858708891,2197.710670419157,728,726,33.jpg
631,197,0,1026,1,303.86845310596834,380.8014616321559,395.2764920828258,481.0523751522534,2344.7199591716235,728,726,33.jpg
632,198,0,1026,1,295.90986601705237,318.9013398294762,368.747868453106,395.2764920828258,297.14643471242925,728,726,33.jpg
633,199,0,1026,1,237.54689403166867,303.86845310596834,304.19488428745433,377.5907429963459,1917.7674503479775,728,726,33.jpg
634,200,0,1026,1,265.84409257003654,415.2886723507917,262.63337393422654,461.59805115712544,6234.210396696937,728,726,33.jpg
635,201,0,1026,1,297.67844092570033,457.7344701583434,247.60048721071863,449.2180267965895,6582.5754931821575,728,726,33.jpg
636,202,0,1026,1,324.20706455542023,485.14738124238727,218.4190012180268,413.84652862362975,7092.416218004524,728,726,33.jpg
637,203,0,1026,1,364.0,524.9403166869671,200.7332521315469,397.0450669914738,6190.811377942897,728,726,33.jpg
638,204,0,1027,1,411.3763702801462,569.3008526187577,160.0024360535932,423.9025578562729,12250.938060147686,856,853,34.jpg
639,205,0,1028,1,410.19969228796697,475.1250080133339,382.57644720815415,448.57490864799,1945.8426487294419,839,837,35.jpg
640,206,0,1028,1,440.24777229309547,504.63651516122803,412.6245272132827,479.15956151035294,1610.1390860426727,839,837,35.jpg
641,207,0,1028,1,133.8646708122315,290.5439451246873,601.4981729598048,772.6649144175905,14709.775791604698,839,837,35.jpg
642,208,0,1028,1,47.47644079748702,200.3997051093018,526.9145458042179,681.447528687736,11759.413648695034,839,837,35.jpg
643,209,0,1029,1,532.1007578833398,628.5914873460547,259.2461767492217,320.86073893625644,2600.9554287471256,863,859,36.jpg
644,210,0,1029,1,498.96839897144383,601.8530924347,300.5163080254431,392.35688185140054,4926.7123388252,863,859,36.jpg
645,211,0,1029,1,448.9792258763024,569.3020029773986,365.61848694004584,471.40952767627533,7088.769209252949,863,859,36.jpg
646,212,0,1029,1,424.5659087833264,537.3321829746918,469.0844498578967,517.329814589254,2943.053034827468,863,859,36.jpg
647,213,0,1029,1,496.0620516984705,611.7346731628093,529.5364731357421,598.1262687779129,3017.0474799944795,863,859,36.jpg
648,214,0,1029,1,531.5194884287451,662.3051157125453,410.37623494383524,545.8120178643928,8236.020983520408,863,859,36.jpg
649,215,0,1029,1,592.5527811611853,710.5504804439028,294.7036134794964,441.18351603735266,8417.45941756006,863,859,36.jpg
650,216,0,1029,1,646.6108404384894,726.8260251725535,260.98998511300573,345.2740560292325,2629.3368597700955,863,859,36.jpg
651,217,0,1030,1,688.8392204628502,744.42143727162,378.58830694275275,587.2838002436055,4539.490071820539,868,861,37.jpg
652,218,0,1030,1,736.0316686967113,843.0012180267966,395.36784409257007,617.6967113276493,10546.684444269718,868,861,37.jpg
653,219,0,1030,1,796.857490864799,837.7576126674787,391.17295980511574,497.09378806333746,2009.3636247646614,868,861,37.jpg
654,220,0,1031,1,382.5287589660304,438.3130328867233,353.1025849235348,503.2453647313571,4215.2732187170695,890,877,38.jpg
655,221,0,1031,1,441.2802814995261,491.7235079171739,362.59778048450374,509.77331167952326,3853.581716033281,890,877,38.jpg
656,222,0,1032,1,292.2247259439708,446.1248477466504,308.83313032886724,504.04872107186355,10415.705204876249,853,848,39.jpg
657,223,0,1032,1,350.06638246041416,478.14433617539584,458.6017052375152,550.5286236297198,5440.4269888626895,853,848,39.jpg
658,224,0,1032,1,386.21741778319125,534.9531059683313,253.0572472594397,474.09500609013395,14059.014973866584,853,848,39.jpg
659,225,0,1032,1,534.9531059683313,591.7618757612668,316.0633373934226,406.9573690621193,2133.17653970603,853,848,39.jpg
660,226,0,1033,1,254.03593179049938,329.5328867235079,394.4981729598051,480.6285018270402,3614.2391167599617,893,873,4.jpg
661,227,0,1033,1,288.06272838002434,422.0432399512789,455.10840438489646,564.6321559074299,5879.004000498485,893,873,4.jpg
662,228,0,1033,1,398.6498172959805,440.11997563946403,481.69183922046284,543.3654080389769,1013.0950253767951,893,873,4.jpg
663,229,0,1033,1,397.5864799025578,568.7838002436054,517.8453105968331,625.2423873325213,7809.65104941687,893,873,4.jpg
664,230,0,1033,1,652.7874543239951,693.194275274056,627.3690621193666,665.6492082825822,832.1851994166509,893,873,4.jpg
665,231,0,1033,1,725.0943970767356,760.1845310596833,669.9025578562729,709.2460414129112,777.9122516286088,893,873,4.jpg
666,232,0,1033,1,470.95676004872104,760.1845310596833,428.5249695493301,651.8258221680877,8954.471041820878,893,873,4.jpg
667,233,0,1033,1,480.52679658952496,661.2941534713764,389.1814859926918,507.2119366626066,4381.975190678308,893,873,4.jpg
668,234,0,1033,1,333.7862362971985,459.2600487210718,363.6613885505481,445.5383678440926,2369.3533768717334,893,873,4.jpg
669,235,0,1033,1,369.9397076735688,409.283191230207,340.2679658952497,373.23142509135204,674.4544449076539,893,873,4.jpg
670,236,0,1033,1,788.894640682095,856.9482338611449,438.095006090134,523.1619975639464,2825.02000100883,893,873,4.jpg
671,237,0,1034,1,302.95676004872104,372.4476248477466,753.1583434835566,838.9999999999999,2489.159715061841,843,839,40.jpg
672,238,0,1034,1,355.07490864799024,450.1138855054811,700.0182704019487,838.9999999999999,4142.333547217462,843,839,40.jpg
673,239,0,1034,1,365.2941534713764,442.9604141291108,612.1327649208282,739.8733252131547,3224.3677869743788,843,839,40.jpg
674,240,0,1034,1,422.5219244823386,475.6619975639464,550.8172959805115,612.1327649208282,1590.5140532994255,843,839,40.jpg
675,241,0,1034,1,456.24543239951277,496.1004872107186,515.0499390986602,550.8172959805115,751.9173462741865,843,839,40.jpg
676,242,0,1034,1,496.1004872107186,571.7228989037759,459.86601705237507,571.2557856272838,3348.643015039149,843,839,40.jpg
677,243,0,1034,1,423.5438489646772,600.336784409257,479.2825822168087,805.2764920828257,4609.148899696046,843,839,40.jpg
678,244,0,1034,1,515.5170523751522,564.5694275274057,360.7393422655298,435.33982947624844,1930.4433535942226,843,839,40.jpg
679,245,0,1034,1,549.8277845445931,599.7885370144808,349.72526728921355,434.8856408174311,1923.7905869502229,843,839,40.jpg
680,246,0,1034,1,575.9436324265798,631.0140073081606,294.0871565841114,419.556773582352,2326.6955435871896,843,839,40.jpg
681,247,0,1034,1,506.6798619569629,570.2662741913654,216.87508458519412,342.91243740695614,3312.2010675212423,843,839,40.jpg
682,248,0,1034,1,472.6157125456759,537.9053322506427,228.22980105562314,354.8348897009066,3489.962734389478,843,839,40.jpg
683,249,0,1034,1,393.13269725267276,462.39646772228974,144.20489917444846,290.6807416429827,3918.6536082512084,843,839,40.jpg
684,250,0,1034,1,433.4419407226958,495.8928813100553,102.76018405738256,223.12017864393007,3197.9372218189897,843,839,40.jpg
685,251,0,1034,1,464.6674110163756,528.8215590742994,83.45716605765324,212.90093382054397,3443.064597436932,843,839,40.jpg
686,252,0,1034,1,499.29929625118405,549.8277845445931,56.773582352145056,167.48206793882792,1983.742844497811,843,839,40.jpg
687,253,0,1034,1,538.4730680741641,563.4534443091079,183.37867099742854,199.27527405602916,224.49864183812178,843,839,40.jpg
688,254,0,1034,1,548.1245770740288,586.7306130734875,204.95263229124365,280.46149681959656,1350.2150906818297,843,839,40.jpg
689,255,0,1034,1,243.81817566653126,407.32609284070907,99.9215049397753,220.84923534984426,8836.350346979467,843,839,40.jpg
690,256,0,1034,1,297.7530789010691,395.4036405467586,58.47678982270941,107.86980646907561,1872.70223844866,843,839,40.jpg
691,257,0,1034,1,291.50798484233314,388.02307484097975,27.25131952902963,82.88943023413178,2426.132486885206,843,839,40.jpg
692,258,0,1034,1,284.12741913655424,374.39741507646494,1.1354716470429012,46.55433752875895,2268.8383918141303,843,839,40.jpg
693,259,0,1034,1,102.45195560969005,183.6381783732575,82.32169441061033,109.00527811611852,1310.2469189834426,843,839,40.jpg
694,260,0,1034,1,101.8842197861686,180.79949925565023,49.96075246988765,78.91527946948163,1947.1590744351702,843,839,40.jpg
695,261,0,1034,1,120.61950196237648,242.1149681959669,13.057923940993364,46.55433752875895,2400.1854076777854,843,839,40.jpg
696,262,0,1034,1,18.427053728515368,79.17478684531058,0.5677358235214506,12.490188117471913,507.1767594146236,843,839,40.jpg
697,263,0,1034,1,147.30308566788466,197.83157396129374,1.1354716470429012,12.490188117471913,300.8894216164924,843,839,40.jpg
698,264,0,1035,1,340.24725943970765,398.6540803897686,378.5627283800244,406.6845310596833,931.805774426183,886,888,41.jpg
699,265,0,1035,1,326.1863580998782,369.4506699147381,435.8879415347138,467.25456760048723,739.3612673413049,886,888,41.jpg
700,266,0,1035,1,383.51157125456757,536.0182704019488,392.62362971985385,505.1108404384897,8948.377110591195,886,888,41.jpg
701,267,0,1036,1,494.58160779537144,706.8434835566383,146.7880633373934,290.4080389768574,8115.851554282301,873,867,5.jpg
702,268,0,1036,1,346.73751522533496,609.6887941534713,443.53227771010955,571.3118148599268,7877.199237880181,873,867,5.jpg
703,269,0,1037,1,553.3313032886723,769.0207064555419,27.900121802679653,194.22777101096221,8783.097804881283,862,881,6.jpg
704,270,0,1037,1,602.6930572472594,810.8708891595614,76.18879415347136,240.37028014616317,9004.186599183133,862,881,6.jpg
705,271,0,1037,1,639.177831912302,845.2095006090133,127.69671132764918,289.73203410475026,8990.36854953926,862,881,6.jpg
706,272,0,1037,1,671.3702801461632,852.7210718635808,199.59317904993907,341.23995127892806,7553.867138645859,862,881,6.jpg
707,273,0,1037,1,822.6747868453105,861.3057247259438,24.68087697929354,81.55420219244822,1240.7457076053179,862,881,6.jpg
708,274,0,1037,1,789.409257003654,852.7210718635808,1.0730816077953713,31.11936662606577,951.1424171526633,862,881,6.jpg
709,275,0,1037,1,474.9963459196102,601.619975639464,0.0,77.26187576126674,3950.8106940082216,862,881,6.jpg
710,276,0,1037,1,80.10231425091354,288.2801461632156,180.27771010962238,395.967113276492,18908.84943349143,862,881,6.jpg
711,277,0,1037,1,323.69183922046284,499.6772228989037,630.9719853836783,780.130328867235,10813.775350460879,862,881,6.jpg
712,278,0,1037,1,163.5968860880156,295.63257956892426,367.1805327543291,516.4788434041199,8404.674146175927,862,881,6.jpg
713,279,0,1037,1,231.7142403219826,365.1496054652331,318.6585817931471,461.8916485727901,9480.427160353265,862,881,6.jpg
714,280,0,1037,1,303.0974951014138,368.41550601069724,293.9310490917755,366.2474183127679,2236.3995280570634,862,881,6.jpg
715,281,0,1037,1,340.4220727638615,397.3420536990942,267.80384472806213,331.25562675422316,1875.384478681688,862,881,6.jpg
716,282,0,1037,1,276.97029073770045,308.22962453000036,268.27040194884273,305.1284223905098,440.2489824309323,862,881,6.jpg
717,283,0,1037,1,208.85293650373342,362.3502621405495,132.03569348090866,278.06810358523524,10153.371402224828,862,881,6.jpg
718,284,0,1037,1,283.50209182862875,393.14303871206886,132.96880792246986,255.67335698776662,2818.5730279391573,862,881,6.jpg
719,285,0,1037,1,406.2066408939255,447.7302335433986,177.7583011174071,211.8169782343906,775.6871440754685,862,881,6.jpg
720,286,0,1037,1,375.8804215431868,480.85579621882096,246.8087697929353,393.30773711804244,4220.62182687001,862,881,6.jpg
721,287,0,1037,1,407.6063125562673,472.92432346555074,200.1530477148757,255.20679976698602,1514.151753666045,862,881,6.jpg
722,288,0,1037,1,453.79547741354634,515.8475877773657,251.94089922152185,337.7874278451515,2320.4223251984095,862,881,6.jpg
723,289,0,1037,1,416.9374569718792,569.0351109463536,581.3302970926227,753.4899115606626,12013.736261728409,862,881,6.jpg
724,290,0,1037,1,488.32071175131045,611.4918180373878,540.7398188847108,703.5682889371388,9309.878296207615,862,881,6.jpg
725,291,0,1037,1,223.78276756871247,405.7400836731449,482.4201662871363,679.3073134565478,14977.93429300318,862,881,6.jpg
726,292,0,1037,1,307.4062796048178,474.9262417106507,428.0403302205979,620.5988631749894,14337.470414299256,862,881,6.jpg
727,293,0,1037,1,380.73352280416816,535.7341994857217,388.09784815265914,569.9255650290969,11522.68252388241,862,881,6.jpg
728,294,0,1037,1,437.3414222805207,542.9986882788342,334.7189168930945,430.88353789937196,3984.698302442019,862,881,6.jpg
729,295,0,1037,1,478.6137918111119,639.5760329804175,333.4807458071768,522.0954745619784,11793.293146184464,862,881,6.jpg
730,296,0,1037,1,553.8205440519689,738.9271213966704,460.5308566788467,664.8634794965486,17994.151322618767,862,881,6.jpg
731,297,0,1038,1,382.53958587088897,432.9503315739611,484.32602517255356,528.3556638246039,886.6459297059628,920,943,7.jpg
732,298,0,1038,1,403.59723913926086,484.63729868723755,430.0866152388684,523.8888888888887,1790.8008261064715,920,943,7.jpg
733,299,0,1038,1,434.22655298416544,511.43794830152905,424.34361889294877,495.81201786439277,2199.207653888365,920,943,7.jpg
734,300,0,1038,1,453.3698741372308,478.89430234131794,387.3331979970224,416.04817972662045,363.6164478656374,920,943,7.jpg
735,301,0,1039,1,452.3185140073082,498.6339829476249,335.52984165651645,481.6808769792936,6088.970403877509,847,845,8.jpg
736,302,0,1039,1,383.3599269183922,450.2600487210719,363.31912302070646,560.931790499391,10229.321973737504,847,845,8.jpg
737,303,0,1039,1,431.7338611449452,454.3769792935445,521.8209500609014,541.3763702801461,432.7321520500973,847,845,8.jpg
738,304,0,1040,1,231.8845581269453,253.94234673162794,284.96278251454845,322.5206387873865,765.0039058235111,882,881,9.jpg
739,305,0,1040,1,290.3078901069155,332.03884152117996,286.7512518608741,360.67465150899966,2699.8151779736536,882,881,9.jpg
740,306,0,1040,1,359.46203816483944,407.7507105156311,287.9435647584245,362.46312085532526,3384.1427137056717,882,881,9.jpg
741,307,0,1040,1,416.6930572472592,495.3857084855864,288.5397212071997,361.86696440655004,5322.152608458566,882,881,9.jpg
742,308,0,1040,1,503.7318987684393,596.1361483285963,291.52050345107574,362.46312085532526,6151.128966337003,882,881,9.jpg
743,309,0,1040,1,340.98118825280807,350.51969143321134,333.2514548653402,363.6554337528757,251.44727682700776,882,881,9.jpg
744,310,0,1040,1,287.9232643118147,407.1545540668559,368.42468534307733,468.5789687373119,10549.235045113273,882,881,9.jpg
745,311,0,1040,1,416.096900798484,493.0010826904856,373.7900933820542,472.1559074299632,6723.5047109728985,882,881,9.jpg
746,312,0,1040,1,502.53958587088886,595.5399918798211,374.3862498308294,473.9443767762888,8105.6650778707635,882,881,9.jpg
747,313,0,1040,1,290.90404655569074,361.84666395994026,487.6559750981185,510.30992015157636,1198.7726710070624,882,881,9.jpg
748,314,0,1040,1,290.3078901069155,395.2314250913518,518.6561104344293,535.348491000135,1338.4458579936545,882,881,9.jpg
749,315,0,1040,1,341.5773447015833,397.0198944376774,537.1369603464606,564.56015699012,1211.9225639294632,882,881,9.jpg
750,316,0,1040,1,320.71186899445104,397.6160508864526,573.5025037217482,595.5602923264308,1292.06583025383,882,881,9.jpg
751,317,0,1040,1,417.28921369603444,493.5972391392608,491.23291379076977,511.50223304912674,1023.3815316231348,882,881,9.jpg
752,318,0,1040,1,417.28921369603444,500.75111652456326,515.079171741778,531.1753958587086,1239.9993623313485,882,881,9.jpg
753,319,0,1040,1,431.0008120178642,479.28948436865585,537.1369603464606,565.1563134388953,1173.3613914407997,882,881,9.jpg
754,320,0,1040,1,417.28921369603444,467.9625118419269,569.9255650290969,596.7526052239813,1230.581195778821,882,881,9.jpg
755,321,0,1040,1,513.2704019488426,591.3668967383945,552.637028014616,579.4640682095003,1277.8497297971785,882,881,9.jpg
756,322,0,1040,1,514.462714846393,590.7707402896194,521.6368926783052,539.5215861415614,927.9559573078686,882,881,9.jpg
757,323,0,1040,1,528.1743131682227,590.7707402896194,491.23291379076977,511.50223304912674,1151.32643573299,882,881,9.jpg
